Age,workclass,fnlwgt,education,education-num,marital-status,Occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,gincome
37,Private,343721,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
55,Private,282023,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,US,>50K
49,Private,353824,Bachelors,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,US,>50K
43,Private,220776,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,US,>50K
42,Private,154374,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2415,60,US,>50K
46,Private,330087,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,US,>50K
43,Private,252519,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,Haiti,>50K
39,Private,43712,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,40,US,>50K
44,Private,120057,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,45,US,>50K
37,Government,365430,Bachelors,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Canada,>50K
35,Private,186845,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
37,Government,191841,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,8614,0,40,US,>50K
49,self-employed,355978,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,35,US,>50K
70,self-employed,155141,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2377,12,US,>50K
58,Government,198145,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,35,US,>50K
51,Private,98791,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
22,Government,186634,HS-grad,8,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,50,US,>50K
26,Private,247455,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,5178,0,42,US,>50K
24,Private,359828,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,44,US,>50K
24,Private,585203,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,7688,0,45,US,>50K
49,self-employed,163352,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,85,US,>50K
52,Private,162576,Bachelors,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,US,>50K
48,self-employed,254291,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7298,0,50,US,>50K
62,Private,159908,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,38,US,>50K
35,Private,117381,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,8614,0,45,US,>50K
61,Private,539563,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,>50K
27,Private,275110,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,80,US,>50K
44,Private,307468,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,29,US,>50K
38,Private,255941,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,10520,0,50,US,>50K
44,Government,107845,Bachelors,12,Divorced,Protective-serv,Not-in-family,White,Female,0,0,56,US,>50K
30,Private,235124,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,99999,0,40,US,>50K
37,Government,218490,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,7688,0,35,US,>50K
44,self-employed,264740,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
34,Private,189759,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,US,>50K
57,Private,298507,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,US,>50K
34,Private,344073,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Male,0,0,40,US,>50K
61,Private,40269,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
49,Government,105586,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,US,>50K
36,Private,111128,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,US,>50K
49,Private,28334,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,>50K
36,Private,188069,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
44,Government,83286,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,US,>50K
45,Private,188950,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
40,self-employed,123306,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
34,Private,347166,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,US,>50K
37,Government,251396,Bachelors,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Canada,>50K
25,Private,57635,Bachelors,11,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,US,>50K
63,Private,28334,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,US,>50K
33,Private,181091,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,Iran,>50K
51,Government,117496,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,US,>50K
64,Government,216160,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Columbia,>50K
29,Private,197932,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Wife,White,Female,0,0,40,Mexico,>50K
46,self-employed,276934,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,US,>50K
29,self-employed,190636,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,1485,60,US,>50K
53,Private,145409,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,>50K
32,Private,191856,Masters,14,Married-civ-spouse,Sales,Wife,White,Female,0,0,45,US,>50K
61,self-employed,96073,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,England,>50K
44,Private,68729,Bachelors,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,1902,40,US,>50K
37,Private,227545,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,US,>50K
36,Private,32776,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,40,US,>50K
63,Government,101996,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,US,>50K
47,Government,285060,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,41,US,>50K
55,self-employed,209569,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,50,US,>50K
58,Private,150560,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Female,14084,0,40,US,>50K
50,self-employed,176751,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,80,US,>50K
59,Private,271571,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15024,0,50,US,>50K
50,Government,199995,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,US,>50K
43,Private,295510,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,>50K
37,Private,251396,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,65,US,>50K
49,Private,151584,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
44,Private,193882,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
34,Private,242460,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,40,US,>50K
37,Private,148581,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,US,>50K
47,self-employed,112200,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Black,Male,10520,0,45,US,>50K
44,Private,85604,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,US,>50K
51,Private,199995,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,US,>50K
33,Private,345277,Bachelors,13,Never-married,Tech-support,Not-in-family,White,Female,0,0,45,US,>50K
43,Government,325706,Masters,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,50,India,>50K
37,self-employed,301568,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,US,>50K
63,Private,213945,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,40,Iran,>50K
48,Private,171807,Bachelors,13,Divorced,Other-service,Unmarried,White,Female,0,0,56,US,>50K
32,Private,130057,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,US,>50K
48,self-employed,362883,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,US,>50K
40,Private,294708,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,US,>50K
47,Private,332727,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,US,>50K
40,Private,273425,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
43,Government,143828,Masters,14,Divorced,Prof-specialty,Unmarried,Black,Female,9562,0,40,US,>50K
38,Private,80303,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,US,>50K
54,Private,257337,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
49,self-employed,213354,Masters,14,Separated,Exec-managerial,Not-in-family,White,Male,0,0,70,US,>50K
68,Private,138714,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,US,>50K
56,Private,231781,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
35,Private,255191,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
28,Private,34335,HS-grad,9,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Male,14084,0,40,US,>50K
49,Government,102359,HS-grad,5,Widowed,Handlers-cleaners,Unmarried,White,Male,0,2231,40,US,>50K
33,self-employed,281832,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Cuba,>50K
32,Private,339773,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
52,Private,204402,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,85,US,>50K
36,Private,181065,Bachelors,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,US,>50K
50,Private,237729,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,0,2444,72,US,>50K
71,Private,179574,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,12,US,>50K
57,Private,278228,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
34,Private,187215,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,36,US,>50K
50,Private,211654,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
51,Private,257485,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
43,Government,261929,Doctorate,16,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,25236,0,64,US,>50K
41,Private,355918,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,65,US,>50K
45,Government,198660,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
28,Private,421967,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,60,US,>50K
50,Government,259377,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,15024,0,40,US,>50K
36,self-employed,151322,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
51,Private,37237,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,80,US,>50K
51,Private,94081,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,US,>50K
51,self-employed,167793,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,US,>50K
28,Private,138692,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
58,Private,210673,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,US,>50K
59,Private,159008,Bachelors,12,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,20,US,>50K
54,Private,98535,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
38,Private,195686,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
36,Private,237943,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,US,>50K
49,self-employed,105614,HS-grad,9,Divorced,Sales,Not-in-family,White,Male,0,0,50,US,>50K
50,self-employed,225772,Doctorate,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,60,US,>50K
60,Private,355865,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
43,self-employed,35662,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,70,US,>50K
48,self-employed,164582,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,7298,0,60,US,>50K
56,Private,295067,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,14084,0,45,US,>50K
28,Government,336543,Bachelors,12,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,0,0,40,Hong,>50K
39,self-employed,52870,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
59,Private,453067,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,US,>50K
43,Private,34007,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
45,Private,255014,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,US,>50K
34,Private,103651,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
55,self-employed,124137,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
42,Private,186376,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,72,Philippines,>50K
44,Government,244974,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,44,US,>50K
34,self-employed,114691,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
54,Private,135803,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,15024,0,60,South,>50K
28,Private,394927,Bachelors,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,US,>50K
37,Private,110713,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,US,>50K
31,Private,263561,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,2246,45,US,>50K
52,Private,23780,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,45,US,>50K
74,self-employed,104001,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
52,Private,177995,HS-grad,2,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,56,Mexico,>50K
27,Private,185647,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,US,>50K
47,self-employed,192894,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,45,US,>50K
40,self-employed,284706,Masters,15,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,1977,60,US,>50K
63,Government,95680,Bachelors,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,18,US,>50K
51,Government,73670,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,4386,0,52,US,>50K
54,Private,421561,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,>50K
59,Private,245196,HS-grad,6,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,US,>50K
42,Private,340234,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,15024,0,40,US,>50K
37,Private,204145,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,US,>50K
46,Private,178829,Masters,14,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,70,US,>50K
35,Government,287658,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,US,>50K
43,Private,209894,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,US,>50K
40,Private,77357,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
48,self-employed,328606,Masters,15,Divorced,Prof-specialty,Unmarried,White,Male,14084,0,63,US,>50K
37,Government,348960,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,US,>50K
36,Private,135289,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,US,>50K
33,self-employed,249249,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,US,>50K
31,self-employed,226696,Bachelors,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,US,>50K
44,Private,193755,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,US,>50K
47,Government,227244,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,50,US,>50K
29,Private,160731,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,US,>50K
45,Private,295046,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,US,>50K
33,self-employed,295621,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,25,US,>50K
32,Private,204567,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,99999,0,60,US,>50K
42,Private,204235,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
49,Private,186982,Bachelors,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,45,US,>50K
46,Government,344172,Bachelors,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,49,US,>50K
31,Government,243665,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,41,US,>50K
34,Private,36385,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,US,>50K
47,self-employed,199058,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,US,>50K
31,Private,103435,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,US,>50K
39,Private,286789,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
48,Private,73434,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Germany,>50K
51,Private,249644,Bachelors,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,48,US,>50K
28,self-employed,204247,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
50,self-employed,37913,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Italy,>50K
24,self-employed,142404,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
63,self-employed,80572,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,US,>50K
28,Government,180271,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,65,US,>50K
51,Government,237819,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
48,self-employed,209057,Bachelors,13,Married-spouse-absent,Sales,Own-child,White,Male,0,0,50,US,>50K
65,Private,154171,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,60,US,>50K
51,self-employed,388496,Bachelors,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,8,Puerto-Rico,>50K
49,Private,181363,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,>50K
36,Private,206951,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,45,US,>50K
63,Private,180911,HS-grad,7,Married-civ-spouse,Protective-serv,Husband,White,Male,4386,0,37,US,>50K
56,Private,157749,Bachelors,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,US,>50K
39,Private,204501,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
42,self-employed,130126,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,40,US,>50K
53,Private,102828,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,35,US,>50K
27,Private,285897,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1848,45,US,>50K
48,Government,177018,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
37,Private,161141,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
49,Private,165468,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,US,>50K
56,self-employed,162130,HS-grad,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,67,US,>50K
29,Private,135296,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,2258,45,US,>50K
45,Private,191858,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,US,>50K
35,Private,44780,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,7688,0,20,US,>50K
37,Private,100508,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
26,Private,324854,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,US,>50K
55,Private,102058,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
39,Private,167728,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
38,Private,192337,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,England,>50K
47,Private,340982,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,3103,0,40,Philippines,>50K
49,Government,102308,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,42,US,>50K
51,self-employed,125417,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,42,US,>50K
33,Private,193042,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,US,>50K
90,Private,175491,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,9386,0,50,Ecuador,>50K
46,Private,139268,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,US,>50K
46,Private,102308,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,56,US,>50K
38,Private,136137,Bachelors,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,50,US,>50K
47,Government,55377,Bachelors,13,Never-married,Adm-clerical,Unmarried,Black,Male,0,0,40,US,>50K
51,Private,102615,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1977,40,US,>50K
36,Private,136629,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,>50K
48,self-employed,148995,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,US,>50K
51,Private,63424,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,US,>50K
43,Private,241895,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
32,Government,240979,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,US,>50K
35,Private,98283,Masters,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,40,India,>50K
45,Private,117409,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
60,Government,63526,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,0,0,40,US,>50K
50,Private,168539,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,US,>50K
51,Government,68898,Bachelors,11,Divorced,Tech-support,Not-in-family,White,Male,0,2444,39,US,>50K
53,Private,311350,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
38,Private,132879,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7298,0,50,US,>50K
52,Private,185407,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,Poland,>50K
48,self-employed,191277,Bachelors,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,US,>50K
30,Private,78980,Bachelors,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,US,>50K
37,self-employed,241463,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1848,65,US,>50K
32,Private,351869,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1485,45,US,>50K
45,Private,235646,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,US,>50K
41,Government,235951,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,US,>50K
57,Private,112840,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,US,>50K
59,Private,122283,Masters,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,40,India,>50K
40,Private,226902,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,50,US,>50K
53,Government,266598,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
38,Government,116608,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,US,>50K
36,Private,353263,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,US,>50K
45,Government,162410,Bachelors,10,Widowed,Tech-support,Not-in-family,White,Female,0,0,45,US,>50K
57,Private,180920,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,>50K
36,Private,607848,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,7688,0,45,US,>50K
29,Private,293073,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,50,US,>50K
48,Private,112906,Masters,14,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,55,US,>50K
55,Private,208311,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,0,1977,20,US,>50K
42,Government,121998,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,US,>50K
37,Private,208391,Bachelors,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,US,>50K
30,Private,243190,Masters,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,20,India,>50K
55,Private,185436,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,US,>50K
56,Government,370045,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,US,>50K
45,Government,182100,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,US,>50K
