Age,workclass,fnlwgt,education,education-num,marital-status,Occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,gincome
22,?,182771,Bachelors,11,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,20,US,<=50K
32,Private,245482,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
28,?,291374,HS-grad,9,Separated,?,Unmarried,Black,Female,0,0,30,US,<=50K
18,Private,74054,HS-grad,7,Never-married,Sales,Own-child,Other,Female,0,0,20,?,<=50K
46,Private,170850,Bachelors,13,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1590,40,?,<=50K
57,?,208311,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,80,US,>50K
18,?,201299,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
36,?,176458,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,28,US,<=50K
25,?,219987,Bachelors,12,Married-civ-spouse,?,Husband,White,Male,0,0,13,US,<=50K
22,?,179973,Bachelors,11,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
20,Private,197496,Bachelors,10,Never-married,Sales,Own-child,White,Male,0,0,30,?,<=50K
20,?,201766,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,35,US,<=50K
39,Private,487486,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Male,0,0,40,?,<=50K
68,?,484298,HS-grad,7,Married-civ-spouse,?,Husband,White,Male,0,0,30,US,<=50K
64,?,140237,HS-grad,1,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
44,self-employed,195124,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,?,<=50K
65,?,221881,HS-grad,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,Mexico,<=50K
48,Private,166929,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,?,>50K
40,Government,163215,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,?,<=50K
25,?,122745,HS-grad,9,Never-married,?,Own-child,White,Male,0,1602,40,US,<=50K
66,?,376028,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,20,US,<=50K
28,?,194087,Bachelors,10,Never-married,?,Other-relative,White,Female,0,0,40,US,<=50K
53,Government,104501,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,>50K
20,?,308924,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,25,US,<=50K
20,Private,285295,Bachelors,10,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,0,0,40,?,<=50K
18,?,192399,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,60,US,<=50K
60,Private,216690,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,<=50K
18,?,80564,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,60,US,<=50K
22,?,195532,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
68,?,170182,Bachelors,10,Never-married,?,Unmarried,Black,Female,0,0,40,US,<=50K
21,?,138575,HS-grad,9,Never-married,?,Other-relative,White,Male,0,0,60,US,<=50K
38,Private,193026,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,1408,40,?,<=50K
62,?,225657,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,24,US,<=50K
34,?,133861,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,25,US,<=50K
64,?,205479,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,50,US,>50K
19,?,47713,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
40,?,180362,Bachelors,13,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
41,?,277390,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,30,US,>50K
19,?,204441,HS-grad,9,Never-married,?,Other-relative,Black,Male,0,0,20,US,<=50K
22,?,32732,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,50,US,<=50K
46,Government,233555,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,?,<=50K
62,Government,221558,Masters,14,Separated,Prof-specialty,Unmarried,White,Female,0,0,24,?,<=50K
17,?,659273,HS-grad,7,Never-married,?,Own-child,Black,Female,0,0,40,Trinadad&Tobago,<=50K
24,?,112683,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,32,US,<=50K
30,self-employed,178255,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,70,?,<=50K
48,?,185291,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,6,US,<=50K
30,?,186420,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,40,US,<=50K
54,?,196975,HS-grad,9,Divorced,?,Other-relative,White,Male,0,0,45,US,<=50K
23,?,72953,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,40,US,<=50K
53,?,64322,HS-grad,4,Separated,?,Not-in-family,White,Male,0,0,40,US,<=50K
25,?,218948,HS-grad,4,Never-married,?,Not-in-family,White,Female,0,0,32,Mexico,<=50K
24,?,377725,Bachelors,13,Never-married,?,Not-in-family,White,Female,0,0,40,US,<=50K
20,?,149478,Bachelors,10,Never-married,?,Other-relative,White,Female,0,0,25,US,<=50K
33,?,190027,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,20,US,<=50K
55,?,208640,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,30,US,>50K
33,?,202498,HS-grad,4,Separated,?,Not-in-family,White,Male,0,0,40,Guatemala,<=50K
57,Private,140426,HS-grad,2,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,35,?,<=50K
41,Private,169628,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,0,0,40,?,<=50K
29,?,125159,Bachelors,10,Never-married,?,Not-in-family,Black,Male,0,0,36,?,<=50K
81,?,162882,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,35,US,<=50K
44,?,468706,HS-grad,9,Married-civ-spouse,?,Husband,Black,Male,0,0,40,US,<=50K
40,?,428584,HS-grad,9,Married-civ-spouse,?,Wife,Black,Female,3464,0,20,US,<=50K
35,Private,359131,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,7298,0,8,?,>50K
62,?,73091,HS-grad,4,Widowed,?,Not-in-family,Black,Male,0,0,40,US,<=50K
51,?,76437,Bachelors,10,Divorced,?,Unmarried,White,Female,0,0,40,US,<=50K
19,?,26620,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
23,Private,361481,HS-grad,6,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
30,?,104965,HS-grad,5,Never-married,?,Not-in-family,White,Female,0,0,30,US,<=50K
67,?,157403,Masters,15,Married-civ-spouse,?,Husband,White,Male,6418,0,10,US,>50K
27,Private,210867,HS-grad,4,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,?,<=50K
20,?,53738,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,60,US,<=50K
66,?,213149,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,1825,40,US,>50K
44,?,174147,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
32,?,123971,HS-grad,7,Divorced,?,Not-in-family,White,Female,0,0,49,US,<=50K
22,?,219233,HS-grad,9,Never-married,?,Own-child,Black,Male,0,1602,30,US,<=50K
29,?,189282,HS-grad,9,Married-civ-spouse,?,Not-in-family,White,Female,0,0,27,US,<=50K
36,?,216256,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,3464,0,30,US,<=50K
57,?,300104,HS-grad,3,Married-civ-spouse,?,Husband,White,Male,7298,0,84,US,>50K
67,?,81761,HS-grad,9,Divorced,?,Own-child,White,Male,0,0,20,US,<=50K
54,?,148657,HS-grad,1,Married-civ-spouse,?,Wife,White,Female,0,0,40,Mexico,<=50K
52,?,248113,HS-grad,1,Married-spouse-absent,?,Other-relative,White,Male,0,0,40,Mexico,<=50K
18,?,215463,HS-grad,8,Never-married,?,Own-child,White,Female,0,0,25,US,<=50K
25,?,35829,Bachelors,10,Divorced,?,Unmarried,White,Female,0,0,50,US,<=50K
18,?,175648,HS-grad,7,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
41,Private,207685,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,?,<=50K
24,?,196388,Bachelors,12,Never-married,?,Not-in-family,White,Male,0,0,12,US,<=50K
29,Private,144259,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,4386,0,80,?,>50K
20,?,388811,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
23,?,234970,Bachelors,10,Never-married,?,Own-child,Black,Female,0,0,40,US,<=50K
34,?,353881,Bachelors,11,Married-civ-spouse,?,Husband,White,Male,3103,0,60,US,>50K
56,Private,208415,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Black,Male,0,0,40,?,<=50K
28,?,190303,Bachelors,12,Never-married,?,Other-relative,White,Male,0,0,40,US,<=50K
36,self-employed,343721,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,30,?,>50K
20,?,194096,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
43,Private,143582,HS-grad,3,Married-civ-spouse,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,0,2129,72,?,<=50K
24,?,41356,Bachelors,10,Never-married,?,Not-in-family,White,Female,0,0,40,US,<=50K
20,?,124954,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,30,US,<=50K
37,Private,130620,HS-grad,8,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,0,0,33,?,<=50K
43,?,142030,HS-grad,9,Divorced,?,Unmarried,White,Female,0,0,40,US,<=50K
34,Private,241360,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,<=50K
34,?,55921,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
18,?,256191,HS-grad,9,Never-married,?,Own-child,Black,Female,0,0,25,US,<=50K
78,?,27979,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,2228,0,32,US,<=50K
67,?,244122,Bachelors,11,Widowed,?,Not-in-family,White,Female,0,0,1,US,<=50K
75,?,173064,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,6,US,<=50K
24,Private,178255,Bachelors,10,Married-civ-spouse,Priv-house-serv,Wife,White,Female,0,0,40,?,<=50K
66,?,107744,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
20,?,210029,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
62,?,191188,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
19,?,217769,Bachelors,10,Never-married,?,Own-child,White,Female,594,0,10,US,<=50K
22,?,246386,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,0,40,US,<=50K
65,?,111916,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
43,?,116632,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,45,US,>50K
28,?,168524,Bachelors,11,Married-civ-spouse,?,Own-child,White,Female,0,0,40,US,<=50K
65,?,149049,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
80,?,29020,Masters,15,Married-civ-spouse,?,Husband,White,Male,10605,0,10,US,>50K
23,?,134997,Bachelors,10,Separated,?,Unmarried,White,Female,0,0,20,US,<=50K
22,?,335453,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,16,US,<=50K
53,?,29231,HS-grad,4,Married-civ-spouse,?,Husband,White,Male,0,0,35,US,<=50K
22,?,120572,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
21,?,494638,Bachelors,12,Never-married,?,Own-child,White,Male,0,0,15,US,<=50K
18,?,276864,Bachelors,10,Never-married,?,Own-child,White,Female,0,1602,20,US,<=50K
61,?,30475,HS-grad,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,>50K
20,?,216563,HS-grad,7,Never-married,?,Other-relative,White,Male,0,0,40,US,<=50K
69,?,171050,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,9,US,<=50K
27,?,291547,Bachelors,13,Married-civ-spouse,?,Not-in-family,Other,Female,0,0,6,Mexico,<=50K
68,?,29240,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,12,US,<=50K
29,Private,190350,HS-grad,8,Never-married,Other-service,Unmarried,Black,Female,0,0,35,?,<=50K
40,self-employed,190290,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,?,>50K
29,?,41281,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,0,50,US,<=50K
41,Private,216116,HS-grad,9,Separated,Adm-clerical,Unmarried,Black,Female,0,0,40,?,<=50K
18,?,274746,HS-grad,9,Never-married,?,Unmarried,White,Female,0,0,20,US,<=50K
27,?,188711,Bachelors,10,Divorced,?,Not-in-family,White,Male,0,0,30,US,<=50K
60,?,366531,Bachelors,11,Widowed,?,Not-in-family,White,Female,0,0,40,US,<=50K
65,?,325537,Bachelors,11,Married-civ-spouse,?,Husband,White,Male,0,0,50,US,>50K
90,?,77053,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,4356,40,US,<=50K
28,?,196630,Bachelors,11,Separated,?,Unmarried,White,Female,0,0,40,Mexico,<=50K
29,?,44921,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,US,<=50K
23,?,145964,Bachelors,10,Never-married,?,Not-in-family,White,Male,0,0,40,US,<=50K
40,Government,269168,HS-grad,9,Married-civ-spouse,Other-service,Husband,Other,Male,0,0,40,?,<=50K
57,?,24127,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,8,US,<=50K
77,?,185426,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,15,US,<=50K
28,Private,103802,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,1408,40,?,<=50K
71,?,193863,HS-grad,4,Widowed,?,Other-relative,White,Female,0,0,16,Poland,<=50K
27,?,61387,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,15,US,<=50K
77,?,28678,Masters,14,Married-civ-spouse,?,Husband,White,Male,9386,0,6,US,>50K
19,?,180976,HS-grad,6,Never-married,?,Unmarried,White,Female,0,0,35,US,<=50K
75,?,260543,HS-grad,6,Widowed,?,Other-relative,Asian-Pac-Islander,Female,0,0,1,China,<=50K
21,?,80680,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,US,<=50K
19,?,369678,HS-grad,9,Never-married,?,Not-in-family,Other,Male,0,0,30,US,<=50K
21,?,143995,Bachelors,10,Never-married,?,Own-child,Black,Male,0,0,20,US,<=50K
31,?,317761,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,0,40,US,<=50K
47,?,149700,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,36,US,>50K
33,?,193172,Bachelors,11,Married-civ-spouse,?,Own-child,White,Female,7688,0,50,US,>50K
24,?,283731,Bachelors,13,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
50,Private,162327,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1902,50,?,>50K
72,?,33608,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,9386,0,30,US,>50K
19,?,233779,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,60,US,<=50K
63,?,186809,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,30,US,>50K
40,?,84232,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,4,US,<=50K
69,?,28197,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,60,US,>50K
64,?,193575,HS-grad,7,Never-married,?,Unmarried,White,Male,0,0,40,US,<=50K
18,?,85154,HS-grad,8,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,0,24,Germany,<=50K
18,?,97318,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,35,US,<=50K
19,Private,158343,Bachelors,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,?,<=50K
17,?,406920,HS-grad,6,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
22,?,57827,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
54,self-employed,99185,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,>50K
19,?,57329,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,30,Japan,<=50K
19,?,369527,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
48,?,266337,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
18,?,264924,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,40,US,<=50K
27,?,180553,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,US,>50K
46,self-employed,328216,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,1902,42,?,>50K
65,?,273569,HS-grad,9,Widowed,?,Unmarried,White,Male,0,0,40,US,<=50K
52,?,105428,Bachelors,10,Married-civ-spouse,?,Husband,White,Male,0,0,12,US,<=50K
26,Private,149943,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,60,?,<=50K
69,?,476653,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,20,US,<=50K
38,?,129150,HS-grad,6,Separated,?,Own-child,White,Male,0,0,35,US,<=50K
42,Private,46221,Doctorate,16,Married-spouse-absent,Other-service,Not-in-family,White,Male,27828,0,60,?,>50K
35,?,119006,HS-grad,9,Widowed,?,Own-child,White,Female,0,0,38,US,<=50K
35,Government,35309,Bachelors,13,Never-married,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,28,?,<=50K
48,?,184513,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,80,US,>50K
32,?,647882,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,?,<=50K
29,Private,394927,Bachelors,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,?,<=50K
52,?,115209,Masters,15,Married-spouse-absent,?,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
69,?,167826,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
55,?,52267,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,18,US,<=50K
19,?,128453,HS-grad,9,Never-married,?,Own-child,White,Female,0,0,28,US,<=50K
30,?,157289,HS-grad,7,Never-married,?,Unmarried,White,Male,0,0,40,US,<=50K
36,self-employed,160120,Bachelors,13,Married-civ-spouse,Sales,Husband,Other,Male,0,0,45,?,<=50K
67,?,243256,HS-grad,5,Married-civ-spouse,?,Husband,White,Male,0,0,15,US,<=50K
45,self-employed,155664,HS-grad,3,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,?,>50K
49,?,174702,Bachelors,10,Never-married,?,Not-in-family,White,Male,0,0,35,US,<=50K
52,Private,84278,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,55,?,>50K
18,Private,120691,Bachelors,10,Never-married,Other-service,Own-child,Black,Male,0,0,35,?,<=50K
20,?,144685,Bachelors,10,Never-married,?,Own-child,Asian-Pac-Islander,Female,0,1602,40,Taiwan,<=50K
61,Private,119986,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,?,>50K
63,?,68954,HS-grad,9,Widowed,?,Not-in-family,Black,Female,0,0,11,US,<=50K
68,?,76371,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,35,US,<=50K
68,?,117542,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,1409,0,15,US,<=50K
73,?,90557,HS-grad,7,Married-civ-spouse,?,Husband,White,Male,0,0,8,US,<=50K
18,?,271935,HS-grad,7,Never-married,?,Other-relative,White,Female,0,0,20,US,<=50K
36,?,36635,Bachelors,10,Never-married,?,Unmarried,White,Female,0,0,25,US,<=50K
26,Private,142689,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,?,<=50K
67,?,274451,HS-grad,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
30,Private,496414,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,?,<=50K
70,?,28471,HS-grad,5,Widowed,?,Unmarried,White,Female,0,0,25,US,<=50K
74,?,272667,Bachelors,12,Widowed,?,Not-in-family,White,Female,0,0,20,US,<=50K
23,?,194031,Bachelors,10,Never-married,?,Not-in-family,White,Female,0,0,25,US,<=50K
61,?,135285,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,2603,32,US,<=50K
18,?,79990,HS-grad,7,Never-married,?,Own-child,White,Male,0,0,35,US,<=50K
38,Private,179579,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,?,>50K
23,?,164574,Bachelors,12,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
19,?,167428,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
51,?,203015,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
61,?,179761,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,>50K
19,?,400356,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
20,?,173945,HS-grad,7,Married-civ-spouse,?,Other-relative,White,Female,0,0,39,US,<=50K
19,?,48393,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,84,US,<=50K
77,?,152900,HS-grad,3,Married-civ-spouse,?,Husband,White,Male,0,0,20,US,<=50K
35,?,164866,HS-grad,6,Divorced,?,Not-in-family,White,Male,0,0,99,US,<=50K
18,?,331511,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,30,US,<=50K
39,Private,112158,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,26,?,<=50K
42,self-employed,115323,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,7,?,<=50K
52,self-employed,135339,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K
18,?,137363,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,30,US,<=50K
21,?,207988,HS-grad,9,Married-civ-spouse,?,Other-relative,White,Female,0,0,35,US,<=50K
17,?,210547,HS-grad,6,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
41,self-employed,397280,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,72,?,<=50K
70,?,172652,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,8,US,<=50K
61,?,160625,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,4386,0,15,US,>50K
39,self-employed,331481,Bachelors,13,Divorced,Craft-repair,Not-in-family,Black,Male,0,1669,60,?,<=50K
33,Private,126414,Bachelors,13,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,?,<=50K
19,?,220517,Bachelors,10,Never-married,?,Own-child,White,Female,0,0,35,US,<=50K
28,Private,150025,HS-grad,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,?,<=50K
39,Private,137522,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K
67,?,192916,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,3818,0,11,US,<=50K
60,?,230165,Bachelors,13,Married-civ-spouse,?,Husband,Black,Male,0,0,40,US,<=50K
63,?,447079,HS-grad,9,Never-married,?,Not-in-family,White,Male,0,0,15,US,<=50K
19,?,252292,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
58,?,210031,HS-grad,9,Divorced,?,Unmarried,White,Male,0,0,40,US,<=50K
19,?,105460,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,20,England,<=50K
18,?,255282,HS-grad,7,Never-married,?,Own-child,Black,Male,0,1602,48,US,<=50K
20,?,346341,Bachelors,10,Never-married,?,Not-in-family,White,Female,0,0,35,US,<=50K
22,?,289984,Bachelors,10,Never-married,?,Not-in-family,Black,Female,0,0,25,US,<=50K
78,?,33186,HS-grad,4,Married-civ-spouse,?,Husband,White,Male,0,0,60,US,<=50K
21,?,188535,Bachelors,10,Never-married,?,Own-child,White,Male,0,0,40,US,<=50K
37,Private,59313,Bachelors,10,Separated,Other-service,Not-in-family,Black,Male,0,0,40,?,<=50K
24,?,203076,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
54,self-employed,121761,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,50,?,<=50K
42,Government,185129,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,43,?,>50K
71,?,35303,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,9386,0,30,US,>50K
37,Private,188576,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,40,?,<=50K
18,?,340117,HS-grad,7,Never-married,?,Unmarried,Black,Female,0,0,50,US,<=50K
57,?,334585,HS-grad,6,Married-civ-spouse,?,Wife,White,Female,0,0,40,US,<=50K
46,?,443179,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,8,US,<=50K
64,?,239529,HS-grad,7,Widowed,?,Not-in-family,White,Female,3674,0,35,US,<=50K
68,?,146645,Doctorate,16,Married-civ-spouse,?,Husband,White,Male,20051,0,50,US,>50K
24,?,247734,Bachelors,13,Never-married,?,Own-child,White,Male,0,0,30,US,<=50K
77,?,143516,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,8,US,>50K
70,?,97831,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,4,US,<=50K
35,?,144172,Bachelors,12,Married-civ-spouse,?,Wife,White,Female,0,0,16,US,<=50K
76,?,135039,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,20,US,<=50K
35,?,317780,Bachelors,10,Never-married,?,Unmarried,Black,Female,0,0,40,US,<=50K
45,self-employed,185497,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,0,70,?,<=50K
53,Private,88725,HS-grad,9,Never-married,Craft-repair,Not-in-family,Other,Female,0,0,40,?,<=50K
26,Private,227489,HS-grad,9,Never-married,Tech-support,Other-relative,Black,Male,0,0,40,?,<=50K
28,?,223745,Bachelors,10,Never-married,?,Unmarried,White,Female,0,0,40,US,<=50K
25,?,34307,Bachelors,10,Never-married,?,Not-in-family,White,Male,0,0,40,US,<=50K
39,?,201105,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,0,0,30,US,<=50K
68,?,53850,HS-grad,4,Married-civ-spouse,?,Husband,Amer-Indian-Eskimo,Male,0,0,40,US,<=50K
49,?,202874,HS-grad,9,Separated,?,Unmarried,White,Female,0,0,40,Columbia,<=50K
23,Never-worked,188535,HS-grad,4,Divorced,?,Not-in-family,White,Male,0,0,35,US,<=50K
22,?,354351,Bachelors,10,Never-married,?,Not-in-family,White,Male,0,0,40,US,<=50K
28,?,147471,HS-grad,9,Divorced,?,Own-child,White,Female,0,0,10,US,<=50K
28,?,167094,HS-grad,6,Divorced,?,Not-in-family,White,Male,0,0,50,US,<=50K
18,?,216508,HS-grad,8,Never-married,?,Not-in-family,White,Male,0,0,25,US,<=50K
43,?,396116,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,US,<=50K
20,?,293091,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,12,US,<=50K
